Country,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Regime type,Democracy_Index,biofuel_elec_per_capita,coal_elec_per_capita,coal_production,gas_production,low_carbon_electricity,oil_production,renewables_production,non_renewables_production,total_production,Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day),Deaths,Total_Emissions,Human Development Index,Rule_of_Law_Index,Median Age,Urban Population (%),Tax_Revenue
Peru,2016,5.700628757476807,9.419086456298828,0.8028564453125,68.9749984741211,0.8298438787460327,-0.1392069458961486,0.8659195899963379,0.7910968065261841,0.338006854057312,Hybrid regime,6.65,17.987,31.799,3.58,140.184,26.02,68.022,26.579999999999995,25.61,52.18999999999999,2734.0002,83.01001,60.050007,0,2717571.9660000005,0.764,0.744,27.333,77.539,13.614751
Peru,2017,5.710936546325684,9.428893089294434,0.8301233649253845,69.1500015258789,0.826552152633667,-0.1596279442310333,0.8953841328620911,0.7677631974220276,0.3938737213611603,Hybrid regime,6.49,14.871,24.046,,130.107,30.89,66.215,31.36,21.820000000000004,53.18,2743.0002,83.520004,60.250004,0,2718391.814,0.765,0.748,27.612,77.72,12.854673
Peru,2018,5.679661273956299,9.449060440063477,0.8453013896942139,69.32499694824219,0.8296419978141785,-0.1836391240358352,0.9062446355819702,0.7830176949501038,0.380032867193222,Hybrid regime,6.6,13.042,4.037,,128.115,33.39,68.126,33.81,21.56,55.370000000000005,2766.9995,85.929985,60.849987,0,2779710.25,0.77,0.754,27.914,77.907,13.942096
Peru,2019,5.9993815422058105,9.452122688293455,0.8090759515762329,69.5,0.8148059248924255,-0.1347431987524032,0.8736019134521484,0.7938096523284912,0.3749854862689972,Hybrid regime,6.6,16.756,4.874,,134.958,34.43,71.005,34.98,22.59,57.56999999999999,2803.9995,87.929985,65.94999,0,2728783.455,0.774,0.755,28.221,78.099,14.070512
Peru,2020,4.994379043579102,9.322538375854492,0.748887836933136,69.67500305175781,0.8059736490249634,-0.0940834581851959,0.9116014838218688,0.73646479845047,0.4814836084842682,Hybrid regime,6.53,16.214,3.903,,132.068,33.64,63.575,34.18,19.13,53.31,2822.9995,88.55998,65.41998,5,2683862.622,0.758,0.761,28.532,78.297,12.810665
Peru,2021,5.694317817687988,9.436187744140623,0.8185394406318665,69.8499984741211,0.8117775321006775,-0.0898950174450874,0.8799137473106384,0.783769428730011,0.3686502277851105,Hybrid regime,6.09,17.203,4.449,,124.341,35.09,61.698,35.669999999999995,21.68,57.35,2797.0005,88.01002,69.00001,0,2722100.9760000003,0.755,0.752,28.803,78.5,15.680838
Philippines,2008,4.589065074920654,8.62997055053711,0.7984422445297241,61.47999954223633,0.8608425855636597,0.0776663348078727,0.816584587097168,0.7738122344017029,0.3840146958827972,Flawed democracy,6.12,0.0,172.598,25.72,31.46,20.62,15.557,20.62,40.2,60.81999999999999,2558.053,58.94515,49.15067,520,5272133.04,0.666,0.474,20.463,45.455,13.033516
Philippines,2010,4.941514015197754,8.678712844848633,0.8048611283302307,61.59999847412109,0.8933505415916443,0.0281761642545461,0.8124483823776245,0.8285755515098572,0.2939183115959167,Flawed democracy,6.12,0.211,246.205,47.449,30.664,17.81,20.852,17.83,49.92,67.75,2454.0,68.21,50.05,357,5414054.180000001,0.673,0.592,20.88,45.332,11.635275
Philippines,2011,4.993956565856934,8.698753356933594,0.7887632846832275,61.65999984741211,0.8828374743461609,0.0677101910114288,0.7829464673995972,0.807783842086792,0.3583263754844665,Flawed democracy,6.12,0.934,263.032,49.221,33.773,19.82,21.483,19.91,49.33,69.24,2465.9998,67.69999,46.849995,381,5391244.12,0.677,0.6,21.111,45.522,11.849
Philippines,2012,5.001965045928955,8.74801254272461,0.8129217028617859,61.720001220703125,0.914499580860138,0.047812171280384,0.7711676359176636,0.8114417791366577,0.3511252701282501,Flawed democracy,6.3,1.632,288.272,52.726,29.484,20.74,19.008,20.9,52.150000000000006,73.05000000000001,2503.0,67.42,50.08,295,5791139.534,0.684,0.6,21.359,45.712,12.305927
Philippines,2013,4.976925373077393,8.796467781066895,0.8464131355285645,61.77999877929688,0.9074584245681764,0.0162762124091386,0.7563885450363159,0.7957748770713806,0.3319579660892486,Flawed democracy,6.41,1.805,321.765,46.583,37.633,19.87,22.115,20.05,55.36,75.41,2502.0,67.3,51.14,514,6076040.41,0.689,0.588,21.622,45.903,12.743821
Philippines,2014,5.312550067901611,8.841845512390137,0.8133001923561096,61.84000015258789,0.9021857380867004,-0.0202101171016693,0.7872194647789001,0.7872629165649414,0.3340365290641784,Flawed democracy,6.77,1.579,326.177,54.447,28.948,19.78,24.011,19.94,57.45,77.39,2522.0,69.39,47.639996,470,6292068.735,0.693,0.588,21.889,46.093,13.015517
Philippines,2015,5.547489166259766,8.886696815490723,0.8535885810852051,61.900001525878906,0.9115335941314696,-0.0559835694730281,0.7551915645599365,0.7963219285011292,0.3505876660346985,Flawed democracy,6.84,3.397,356.105,52.856,27.876,20.94,15.243,21.29,61.46,82.75,2566.0002,69.880005,50.950005,606,6503776.246,0.696,0.586,22.213,46.284,13.019609
Philippines,2016,5.430832862854004,8.938013076782227,0.8212987184524536,61.92499923706055,0.9075957536697388,-0.0758916288614273,0.791962206363678,0.8074336647987366,0.2902327179908752,Flawed democracy,6.94,6.865,412.871,78.168,33.301,21.98,12.672,22.7,68.81,91.51,2638.0,71.07,55.01,597,6676617.289999999,0.696,0.552,22.583,46.475,13.0871
Philippines,2017,5.5942702293396,8.98741626739502,0.851028561592102,61.95000076293945,0.9257031083106996,-0.1458322256803512,0.7111655473709106,0.7534837126731873,0.3406215012073517,Flawed democracy,6.71,9.369,438.923,,,23.17,,24.17,71.19000000000001,95.36,2670.0,72.52,57.230003,1690,6908064.92,0.7,0.503,22.954,46.682,13.593794
Philippines,2018,5.8691725730896,9.031899452209473,0.8458032608032227,61.97499847412109,0.9178081750869752,-0.112193539738655,0.7264833450317383,0.7561843395233154,0.3934810757637024,Flawed democracy,6.71,10.04,478.314,,,23.31,,24.4,76.42999999999999,100.82999999999998,2755.0002,74.04001,59.97001,432,6929579.726,0.706,0.485,23.325,46.907,14.047533
Philippines,2019,6.267745018005371,9.07473373413086,0.8450947403907776,62.0,0.9095985889434814,-0.0866739600896835,0.7484421133995056,0.7645263671875,0.3405694961547851,Flawed democracy,6.64,9.331,524.457,,,22.04,,23.07,83.99000000000001,107.06,2816.0,76.82,51.11,331,7020384.940000001,0.714,0.459,23.689,47.149,14.488472
Philippines,2020,5.079585075378418,8.958444595336914,0.7811403870582581,62.025001525878906,0.9320417046546936,-0.1136759370565414,0.7442836761474609,0.7927356362342834,0.3268890082836151,Flawed democracy,6.56,11.142,518.58,,,21.6,,22.85,80.15,103.0,2795.9998,76.67999,48.169994,373,6691744.75,0.705,0.469,24.075,47.408,13.950984
Philippines,2021,5.965057849884033,8.999073028564453,0.7781921029090881,62.04999923706055,0.9052754640579224,-0.0116900764405727,0.7211622595787048,0.7897311449050903,0.3229414820671081,Flawed democracy,6.62,10.186,544.87,,,23.77,,24.93,82.35,107.28,2832.9998,75.509995,53.709995,266,6957963.210000001,0.692,0.452,24.468,47.684,14.130039
Poland,2010,5.887029647827148,10.072931289672852,0.9550653100013732,67.0999984741211,0.7949004769325256,-0.0033219398465007,0.9046972990036012,0.6855177879333496,0.2342370152473449,Flawed democracy,7.05,163.224,3536.771,644.183,42.949,10.88,8.044,17.18,145.89,163.07000000000002,3369.9995,110.26998,118.04999,0,6230990.880000001,0.845,0.958,36.944,60.892,32.662537
Poland,2011,5.646204948425293,10.12158489227295,0.9045786261558532,67.27999877929688,0.868148922920227,-0.0718888640403747,0.907953143119812,0.6586242318153381,0.2238102257251739,Flawed democracy,7.12,196.785,3618.771,648.017,44.774,13.13,7.781,20.73,149.73999999999998,170.46999999999997,3397.0002,109.65001,120.920006,0,5824662.77,0.851,0.959,37.051,60.78,33.116016
Poland,2012,5.875931739807129,10.136921882629396,0.9359238743782043,67.45999908447266,0.8113017082214355,-0.0315212644636631,0.8878958225250244,0.7108924984931946,0.2667467892169952,Flawed democracy,7.12,261.224,3483.935,672.443,45.436,16.88,8.373,26.97,144.6,171.57,3377.0,108.18,120.45,0,5760513.9,0.855,0.96,37.308,60.654,33.460342
Poland,2013,5.746131896972656,10.1460542678833,0.9119349122047424,67.63999938964844,0.7759313583374023,-0.1417712271213531,0.9156774282455444,0.6748650670051575,0.241980955004692,Flawed democracy,7.12,223.274,3567.196,664.765,44.463,17.06,11.979,25.68,146.72,172.4,3324.0,106.64,116.24,0,5496552.116,0.865,0.951,37.628,60.529,33.538696
Poland,2014,5.750282287597656,10.184454917907717,0.9236422777175904,67.81999969482422,0.8753570914268494,-0.0691915825009346,0.8977417349815369,0.6810146570205688,0.2226437479257583,Flawed democracy,7.47,258.671,3357.016,628.403,43.337,19.85,11.999,29.83,138.50000000000003,168.33000000000004,3344.9993,107.89998,116.03997,0,5313290.970999999,0.867,0.944,37.965,60.403,33.399567
Poland,2015,6.007021903991699,10.228020668029783,0.8930904269218445,68.0,0.7934621572494507,-0.0983688235282898,0.8100963234901428,0.6306267976760864,0.2404320389032364,Flawed democracy,7.09,257.826,3385.457,616.076,42.833,22.69,11.475,32.629999999999995,141.61,174.23999999999998,3305.0,108.51,119.14,0,5289542.563999999,0.869,0.925,38.317,60.278,33.569347
Poland,2016,6.162076473236084,10.25755786895752,0.9173988103866576,68.17500305175781,0.8707075119018555,-0.0962220951914787,0.8477539420127869,0.6655380129814148,0.2235360443592071,Flawed democracy,6.83,206.581,3382.115,605.663,41.318,22.81,12.561,30.77,143.19,173.96,3381.0,111.310005,120.83001,0,5336456.279999999,0.872,0.869,38.675,60.178,34.650726
Poland,2017,6.201268196105957,10.30755615234375,0.8818541169166565,68.3499984741211,0.8308426141738892,-0.1272012442350387,0.63947993516922,0.5658546686172485,0.2033877968788147,Flawed democracy,6.67,168.428,3403.852,578.942,40.4,24.13,,30.620000000000005,145.78,176.4,3427.9993,112.43998,120.849976,0,5351229.453,0.874,0.831,39.034,60.105,35.283695
Poland,2018,6.111485004425049,10.365309715270996,0.8634442090988159,68.5250015258789,0.870215117931366,-0.2602986395359039,0.7204513549804688,0.6221758723258972,0.1760106235742569,Flawed democracy,6.67,170.035,3389.279,549.762,39.813,21.62,,28.17,147.81,175.98000000000002,3463.9998,112.87999,123.98999,0,5386960.294,0.876,0.791,39.389,60.058,36.056408
Poland,2019,6.242094039916992,10.409092903137209,0.8782682418823242,68.69999694824219,0.882885754108429,-0.2368073016405105,0.6960573792457581,0.6128474473953247,0.1680896878242492,Flawed democracy,6.62,199.514,3069.082,518.821,39.852,25.46,,33.14,137.76,170.89999999999998,3477.0002,114.740005,123.240005,0,4851924.977,0.88,0.782,39.742,60.037,36.163116
Poland,2020,6.139455318450928,10.390435218811035,0.953171730041504,68.875,0.7674286961555481,-0.013857034035027,0.7868736386299133,0.6773961186408997,0.3289379179477691,Flawed democracy,6.85,217.287,2794.811,467.759,39.288,28.23,,36.58,128.92,165.5,3524.0002,116.83001,127.270004,0,4693269.448000001,0.874,0.767,40.101,60.043,36.574337
Poland,2021,5.978068828582764,10.460687637329102,0.9355348348617554,69.05000305175781,0.7318055629730225,0.1219518035650253,0.7439131736755371,0.6995754837989807,0.2772312760353088,Flawed democracy,6.8,210.401,3330.138,488.95,38.843,30.56,,38.620000000000005,148.23,186.85,3554.0005,118.17002,131.31001,0,4579651.17,0.876,0.738,40.464,60.075,37.81359
Portugal,2008,5.71696662902832,10.38306713104248,0.8859254121780396,68.81999969482422,0.6464641094207764,-0.2233165055513382,0.9326858520507812,0.6668795347213745,0.3092807233333587,Flawed democracy,8.05,174.842,1058.505,0.0,0.0,14.64,0.0,16.49,30.7,47.19,3534.3342,114.03173,143.68098,0,884685.222,0.825,0.957,39.606,59.359,34.93727
Portugal,2010,5.0945258140563965,10.36716365814209,0.863906741142273,69.30000305175781,0.7210363745689392,-0.1118188574910163,0.947879433631897,0.6810193061828613,0.2651073634624481,Flawed democracy,8.02,246.496,670.545,0.0,0.0,28.35,0.0,30.96,25.13,56.09,3510.9998,122.03999,138.41998,0,760972.6298,0.831,0.952,40.482,60.567,33.65411
Portugal,2011,5.219997882843018,10.351527214050291,0.8559606671333313,69.54000091552734,0.8750925660133362,-0.1788857281208038,0.9619771242141724,0.6706328988075256,0.2792008817195892,Flawed democracy,7.81,276.389,932.34,0.0,0.0,24.11,0.0,27.03,27.67,54.7,3491.0034,118.06011,139.96014,0,705752.31,0.836,0.952,40.92,61.167,35.368744
Portugal,2012,4.993962287902832,10.314162254333496,0.8660386204719543,69.77999877929688,0.7738214135169983,-0.1029004901647567,0.9592884182929992,0.631479799747467,0.3701699674129486,Flawed democracy,7.92,280.363,1244.05,0.0,0.0,19.37,0.0,22.32,26.07,48.39,3461.0017,115.56005,135.43005,0,718245.5395,0.837,0.957,41.353,61.763,34.353573
Portugal,2013,5.157688140869141,10.310380935668944,0.8671808242797852,70.0199966430664,0.7880327701568604,-0.1242578849196434,0.9462573528289796,0.6647236347198486,0.3478981554508209,Flawed democracy,7.65,291.461,1131.44,0.0,0.0,29.47,0.0,32.52,20.88,53.400000000000006,3441.9978,115.54993,135.07991,0,689265.8865,0.842,0.949,41.836,62.352,37.08318
Portugal,2014,5.126911640167236,10.323663711547852,0.8618294596672058,70.26000213623047,0.8468101024627686,-0.1322190761566162,0.9410700798034668,0.663038432598114,0.3576922714710235,Flawed democracy,7.79,293.033,1148.114,0.0,0.0,31.57,0.0,34.62,20.23,54.85,3401.997,115.799904,133.4399,0,666208.6950000001,0.847,0.949,42.339,62.936,37.002907
Portugal,2015,5.08086633682251,10.345566749572754,0.866213858127594,70.5,0.8004403114318848,-0.1689279824495315,0.9410507678985596,0.6291592717170715,0.3707368671894073,Flawed democracy,7.79,299.071,1421.069,0.0,0.0,24.36,0.0,27.46,26.78,54.24,3464.0015,117.080055,138.16006,0,674582.2106,0.85,0.963,42.822,63.514,36.942142
Portugal,2016,5.446637153625488,10.368715286254885,0.9046353697776794,70.625,0.8380693197250366,-0.2311152219772339,0.922192394733429,0.6591485738754272,0.3262527287006378,Flawed democracy,7.86,297.113,1222.327,0.0,0.0,32.3,0.0,35.370000000000005,26.75,62.120000000000005,3404.9998,117.45999,133.73999,0,656440.0943,0.851,0.955,43.284,64.086,36.569576
Portugal,2017,5.711499214172363,10.405616760253906,0.8999848365783691,70.75,0.905065655708313,-0.181714192032814,0.8809705376625061,0.6078932285308838,0.2942725718021393,Flawed democracy,7.84,312.393,1423.232,,,22.58,,25.8,35.010000000000005,60.81,3434.0007,119.56002,133.61003,0,657802.8995999999,0.857,0.968,43.735,64.652,36.529633
Portugal,2018,5.919822692871094,10.43531322479248,0.8871132731437683,70.875,0.8774042129516602,-0.2673633098602295,0.879727840423584,0.6457319855690002,0.3179947435855865,Flawed democracy,7.84,307.099,1167.172,,,29.41,,32.57,28.94,61.51,3466.999,120.84997,137.63995,0,638136.3999000001,0.858,0.962,44.171,65.211,36.960323
Portugal,2019,6.095473289489746,10.461549758911133,0.8760825991630554,71.0,0.8823511004447937,-0.2401036471128463,0.9151656031608582,0.6753135323524475,0.2998747527599334,Flawed democracy,8.03,326.533,537.419,,,27.41,,30.77,24.19,54.96,3484.9998,119.90999,144.42998,0,626961.8106,0.864,0.966,44.604,65.764,36.63774
Portugal,2020,5.767792224884033,10.373845100402832,0.8749903440475464,71.125,0.9131307601928712,-0.2442260384559631,0.8671571612358093,0.6137492060661316,0.3828126788139343,Flawed democracy,7.9,368.026,229.167,,,30.11,,33.9,21.28,55.18,3506.0015,117.53005,146.71007,0,595141.8001,0.861,0.92,45.026,66.31,37.518684
Portugal,2021,6.183014392852783,10.424690246582031,0.8949416875839233,71.25,0.8921211361885071,-0.2113703489303589,0.8722293376922607,0.6287481188774109,0.2840068340301513,Flawed democracy,7.82,388.723,77.745,,,31.54,,35.54,17.68,53.22,3525.9968,119.55989,149.83986,0,602535.2975,0.865,0.922,45.424,66.849,37.419094
Romania,2010,4.909165859222412,9.924052238464355,0.6890656352043152,65.4000015258789,0.5655367374420166,-0.0911078155040741,0.9736863374710084,0.5394180417060852,0.3444782197475433,Flawed democracy,6.6,5.409,1016.955,68.658,100.234,31.92,49.858,20.41,40.12,60.53,3373.9998,107.28999,119.56999,0,1992949.784,0.813,0.639,38.337,53.829,26.439734
Romania,2011,5.022757530212402,9.973151206970217,0.7526068091392517,65.58000183105469,0.6504021883010864,-0.1479375213384628,0.964042603969574,0.5005307793617249,0.2944615483283996,Flawed democracy,6.54,9.891,1225.502,77.48,100.795,28.07,49.102,16.52,45.48,62.0,3404.9988,106.979965,120.73996,0,1926606.497,0.813,0.639,38.779,53.96,26.887602
Romania,2012,5.166874885559082,9.99666976928711,0.7400431036949158,65.76000213623047,0.6445361375808716,-0.1195687651634216,0.9594861268997192,0.519568145275116,0.3426146209239959,Flawed democracy,6.54,10.429,1137.204,73.806,100.98,26.4,46.311,15.140000000000002,43.61,58.75,3355.0012,104.36004,117.87004,0,1834431.442,0.807,0.626,39.182,53.974,26.481153
Romania,2013,5.081584453582764,10.00307846069336,0.77755206823349,65.94000244140625,0.6545421481132507,-0.1349905729293823,0.951843559741974,0.540932297706604,0.3286194801330566,Flawed democracy,6.54,12.459,844.191,54.157,100.019,31.77,48.044,20.4,38.04,58.44,3418.0002,105.590004,117.72001,0,1700213.677,0.811,0.734,39.547,53.937,27.450155
Romania,2014,5.726893424987793,10.047204971313477,0.752941370010376,66.12000274658203,0.7542355060577393,-0.1067198365926742,0.9583247303962708,0.564956545829773,0.3306877315044403,Flawed democracy,6.68,25.005,888.185,51.743,101.943,38.8,47.125,27.62,37.8,65.42,3472.0007,108.81002,120.98003,0,1696091.929,0.811,0.773,39.906,53.9,27.450409
Romania,2015,5.777491092681885,10.08302116394043,0.7869673371315002,66.30000305175781,0.7958477139472961,-0.1470556408166885,0.9616509675979614,0.6270884871482849,0.3115741610527038,Flawed democracy,6.68,26.123,910.777,54.8,102.172,37.83,46.555,26.71,39.47,66.17999999999999,3531.0005,112.860016,124.110016,0,1641303.414,0.813,0.79,40.268,53.887,27.969038
Romania,2016,5.968870639801025,10.11693286895752,0.8092291951179504,66.42500305175781,0.8217206001281738,-0.1197595447301864,0.9490445256233216,0.6074397563934326,0.2577635049819946,Flawed democracy,6.62,26.771,802.109,49.258,90.528,38.26,44.217,27.500000000000004,37.25,64.75,3577.0,113.66,126.5,0,1561459.983,0.815,0.869,40.619,53.9,26.973524
Romania,2017,6.08990478515625,10.201491355895996,0.8112401366233826,66.55000305175781,0.838586688041687,-0.1650021076202392,0.9256580471992492,0.6321106553077698,0.2308361977338791,Flawed democracy,6.44,26.905,851.826,51.965,100.114,35.8,42.263,24.82,39.25,64.07,3594.9995,113.65999,127.36999,0,1543421.2859999998,0.823,0.659,40.959,53.936,25.916702
Romania,2018,6.15087890625,10.265909194946287,0.8179304599761963,66.67500305175781,0.8451595902442932,-0.223677396774292,0.921170175075531,0.6488659977912903,0.2984539270401001,Flawed democracy,6.38,22.441,798.193,46.727,99.576,37.57,41.601,26.630000000000003,37.88,64.51,3620.0002,113.670006,126.89001,0,1535346.6259999997,0.829,0.526,41.292,53.998,26.53863
Romania,2019,6.129942417144775,10.308985710144045,0.841905951499939,66.80000305175781,0.8475431799888611,-0.2275413274765014,0.9541307091712952,0.6049404740333557,0.2436592280864715,Flawed democracy,6.49,25.609,697.083,45.682,96.226,35.91,41.484,25.13,34.129999999999995,59.25999999999999,3645.9998,110.06999,128.32,0,1538706.153,0.834,0.617,41.628,54.084,26.61225
Romania,2020,6.785142421722412,10.277024269104004,0.8690088391304016,66.92500305175781,0.8633052706718445,-0.1609233319759369,0.91769140958786,0.6677868962287903,0.2557063698768616,Flawed democracy,6.4,28.289,481.431,30.147,85.963,36.08,40.205,25.16,30.6,55.760000000000005,3636.9998,109.439995,134.12,0,1476312.365,0.828,0.749,41.959,54.194,26.823576
Romania,2021,6.548725605010986,10.34091567993164,0.8345091342926025,67.05000305175781,0.8709579706192017,-0.1867163032293319,0.9282801151275636,0.6739823222160339,0.2643974125385284,Flawed democracy,6.43,33.629,553.068,34.979,86.357,37.62,38.635,26.989999999999995,32.22,59.21,3665.0005,110.22002,134.62001,0,1572450.4,0.825,0.778,42.217,54.329,27.10772
Russia,2008,5.618753910064697,10.122135162353516,0.8823161721229553,59.619998931884766,0.6427782773971558,-0.310636043548584,0.9240903854370116,0.5702097415924072,0.1659018844366073,Authoritarian,4.48,3.425,1374.273,1732.405,6114.53,328.36,5748.177,165.769,874.7199999999999,1040.489,3325.6672,99.97084,95.71334,404,22252439.66,0.793,0.242,36.73,73.598,32.14293
Russia,2010,5.384773254394531,10.084192276000977,0.9088141918182372,60.5,0.6131590008735657,-0.3019786179065704,0.9365719556808472,0.5673812627792358,0.1714209616184234,Authoritarian,4.26,3.77,1159.571,1755.281,5983.868,337.43,5958.23,167.557,871.0,1038.557,3297.0,106.72,103.54,476,21745507.83,0.797,0.228,36.964,73.687,29.679495
Russia,2011,5.388766288757324,10.125514030456545,0.8834168910980225,60.93999862670898,0.625847578048706,-0.2844557166099548,0.9351304173469543,0.5642648339271545,0.1652349531650543,Authoritarian,3.92,3.906,1150.982,1832.539,6168.277,336.56,6041.363,164.177,891.24,1055.417,3323.0,106.9,104.39,396,22222829.35,0.807,0.227,37.1,73.732,32.585503
Russia,2012,5.6207356452941895,10.16328239440918,0.9012951254844666,61.380001068115234,0.6091041564941406,-0.2982528805732727,0.9375179409980774,0.5625643730163574,0.1736044883728027,Authoritarian,3.74,3.481,1177.754,1957.096,6018.549,341.49,6125.936,164.46299999999997,905.31,1069.773,3343.0,109.23,106.46,516,23270213.64,0.811,0.204,37.23,73.791,32.04506
Russia,2013,5.537177562713623,10.178555488586426,0.880856990814209,61.81999969482422,0.6611855626106262,-0.2949712574481964,0.9338045120239258,0.5922965407371521,0.1799237579107284,Authoritarian,3.59,3.334,1124.434,2013.269,6144.962,354.15,6189.76,182.122,877.44,1059.562,3321.0002,108.28001,107.82001,361,22044175.08,0.816,0.196,37.376,73.863,31.52605
Rwanda,2008,4.3629889488220215,7.212945461273193,0.4856809675693512,54.70000076293945,0.7522934675216675,0.014289709739387,0.2864072322845459,0.6326264142990112,0.2207679152488708,Authoritarian,3.71,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.13,0.29,2195.7192,55.69247,25.85535,31,465123.626,0.465,0.493,17.267,16.925,11.647773
Rwanda,2011,4.09743595123291,7.34277868270874,0.569859504699707,56.5,0.8290361762046814,-0.0417663566768169,0.161474660038948,0.607516348361969,0.1542419344186782,Authoritarian,3.25,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.2,0.35,2125.9995,58.709988,28.179995,0,479194.2418,0.493,0.502,17.606,16.938,12.14726
Rwanda,2012,3.333047866821289,7.401063919067383,0.6371472477912903,57.09999847412109,0.8354913592338562,-0.0149305379018187,0.0813248977065086,0.6239181756973267,0.1323981434106826,Authoritarian,3.36,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.21,0.39,2139.9998,58.459995,24.969997,124,491059.18500000006,0.501,0.502,17.753,16.943,12.82037
Rwanda,2013,3.4663877487182617,7.423389434814453,0.7496329545974731,57.70000076293945,0.9042722582817078,-0.0308811459690332,0.1171654090285301,0.7276398539543152,0.1673484593629837,Authoritarian,3.38,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.22,0.37,2145.9995,58.65999,22.949995,257,491318.2225,0.502,0.523,17.925,16.947,13.989603
Rwanda,2014,3.595678329467773,7.459458827972412,0.7483041882514954,58.29999923706055,0.8940252661705017,-0.0259905345737934,0.0780001804232597,0.7477694153785706,0.1336097419261932,Authoritarian,3.25,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.21,0.41,2143.0,59.7,22.43,0,486598.36400000006,0.507,0.523,18.099,16.967,14.413237
Rwanda,2015,3.4831089973449707,7.520462512969971,0.6781435608863831,58.900001525878906,0.9078923463821412,0.0216338112950325,0.0946044698357582,0.6915298700332642,0.2064027637243271,Authoritarian,3.07,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.22,0.51,2163.9995,59.909985,25.079994,0,496962.1023,0.509,0.514,18.254,17.004,15.252079
Rwanda,2016,3.3329899311065674,7.554025650024414,0.6651309132575989,59.22499847412109,0.9107363820075988,0.0216459799557924,0.1586013883352279,0.7146003246307373,0.2853842377662658,Authoritarian,3.07,0.0,0.838,0.0,0.0,0.32,0.0,0.32,0.32,0.64,2192.9998,59.519993,27.889996,27,501410.4946,0.518,0.483,18.388,17.056,15.213668
Rwanda,2017,3.1083738803863525,7.5678486824035645,0.5165500044822693,59.54999923706055,0.9081148505210876,0.0478034019470214,0.2137572169303894,0.7240396738052368,0.3583096265792846,Authoritarian,3.19,0.0,1.635,,,0.3,,0.3,0.35,0.65,2231.9995,59.629986,29.089993,2,515773.921,0.52,0.466,18.506,17.125,15.247202
Rwanda,2018,3.561046600341797,7.625445365905762,0.616172730922699,59.875,0.9242316484451294,0.0532585382461547,0.1638099551200866,0.7651320099830627,0.3081991672515869,Authoritarian,3.35,0.0,2.394,,,0.33,,0.33,0.48,0.81,2198.0,58.269997,29.379997,12,530018.3727,0.522,0.457,18.621,17.211,15.875694
Rwanda,2019,3.268152236938477,7.691963195800781,0.4894582331180572,60.20000076293945,0.868999183177948,0.0601199902594089,0.1679708957672119,0.7167310118675232,0.4176676869392395,Authoritarian,3.16,0.0,3.116,,,0.42,,0.42,0.44,0.8600000000000001,2198.0002,56.800003,31.070004,25,541831.3894,0.531,0.476,18.742,17.313,16.291166
Saudi Arabia,2010,6.307098388671875,10.626959800720217,0.8795983195304871,62.20000076293945,0.6777772307395935,-0.033932439982891,,0.6453192234039307,0.2972089350223541,Authoritarian,1.84,0.0,0.0,0.0,832.77,0.0,5388.187,,248.77,,2908.0,85.83,83.58,0,7747863.905999999,0.805,0.288,23.546,82.084,1.1005788
Saudi Arabia,2011,6.699789524078369,10.70644760131836,0.8296336531639099,62.400001525878906,0.603455662727356,-0.1442522555589676,,0.6989942193031311,0.2401397228240966,Authoritarian,1.77,0.0,0.0,0.0,876.47,0.01,6079.007,,259.14,,2879.9988,86.02996,83.74996,0,8027195.487,0.816,0.288,24.193,82.302,1.0562072
Saudi Arabia,2012,6.396359443664551,10.73730182647705,0.8671009540557861,62.59999847412109,0.5604553818702698,-0.1225293278694152,,0.6916764378547668,0.2248409837484359,Authoritarian,1.71,0.0,0.0,0.0,943.635,0.03,6387.493,,281.6,,3027.9985,87.65996,97.13995,0,8236636.973999999,0.824,0.288,24.86,82.52,1.22217
Saudi Arabia,2013,6.495132923126221,10.744189262390137,0.8266953229904175,62.79999923706055,0.661042332649231,-0.0848622024059295,,0.6911656260490417,0.2755500674247741,Authoritarian,1.82,0.0,0.0,0.0,950.285,0.04,6261.744,,294.68,,3015.9998,89.16999,96.149994,0,8260852.277000001,0.831,0.277,25.545,82.74,1.1673189
Saudi Arabia,2014,6.278378009796143,10.763455390930176,0.8184198141098022,63.0,0.7622516751289368,-0.0771780759096145,,0.6633313894271851,0.3129494786262512,Authoritarian,1.82,0.0,0.0,0.0,972.61,0.05,6324.668,,328.15,,3148.999,91.18997,102.62997,0,8574702.367999999,0.836,0.277,26.248,82.96,1.3218445
Saudi Arabia,2015,6.345491886138916,10.790043830871582,0.8197497129440308,63.20000076293945,0.8202072381973267,-0.050285130739212,,0.6676526069641113,0.3271393775939941,Authoritarian,1.93,0.0,0.0,0.0,992.275,0.05,6606.238,,350.59000000000003,,3202.0012,92.68003,99.03004,208,9054595.417,0.842,0.277,26.967,83.18,1.6330966
